media,date,ranking,title,url,words
dmenu,2022-12-23,1,仕事をめぐりトラブルか、神奈川県茅ケ崎市の殺人事件 容疑認める,https://topics.smt.docomo.ne.jp/article/asahi/nation/ASQDR3G95QDQUTIL048?fm=ranking,仕事 トラブル 神奈川県茅ケ崎市 殺人事件 容疑
dmenu,2022-12-23,2,「茅ヶ崎の件知ってますか。私がやりました」 逮捕の50歳男は千葉県警茂原署に出頭 神奈川・茅ヶ崎市の男性殺害事件,https://topics.smt.docomo.ne.jp/article/abematimes/nation/abematimes-10061493?fm=ranking,茅ヶ崎 件 逮捕 50歳男 千葉県警茂原署 出頭 神奈川 茅ヶ崎市 男性殺害事件
dmenu,2022-12-23,3,「国に帰ればいい」 日系ブラジル人の生活保護拒否、誤情報伝える,https://topics.smt.docomo.ne.jp/article/mainichi/nation/mainichi-20221223k0000m040005000c?fm=ranking,国 日系ブラジル人 生活保護拒否 情報
dmenu,2022-12-23,4,50歳の男を逮捕、容疑認める 神奈川県茅ケ崎市の男性殺害事件で,https://topics.smt.docomo.ne.jp/article/asahi/nation/ASQDQ759GQDQULOB014?fm=ranking,50歳 男 逮捕 容疑 神奈川県茅ケ崎市 男性殺害事件
dmenu,2022-12-23,5,インフル、６都県で流行＝全国で増加傾向―厚労省,https://topics.smt.docomo.ne.jp/article/jiji/nation/jiji-221223X240?fm=ranking,インフル ６都県 流行 全国 増加傾向 厚労省
dmenu,2022-12-23,6,玄関を開けたとたん、刃物で胸や頭を刺され 海沿いの一軒家に住み、趣味はサーフィン、愛息子は東大合格。誰もが羨む外資系IT社員（55）はなぜ殺害されたのか〈茅ヶ崎ピンポン刺殺事件〉,https://topics.smt.docomo.ne.jp/article/shueisha/nation/shueisha-87421?fm=ranking,玄関 刃物 胸 頭 海沿い 一軒家 趣味 サーフィン 愛息子 東大合格 外資系IT社員 殺害 茅ヶ崎ピンポン刺殺事件
dmenu,2022-12-23,7,道路影響予測 26日にかけて大荒れや大雪 吹きだまりによる交通への影響に警戒,https://topics.smt.docomo.ne.jp/article/tenkijp/nation/tenkijp-21098?fm=ranking,道路影響予測 26日 大雪 吹きだまり 交通 影響 警戒
dmenu,2022-12-23,8,自民・二階氏 防衛費増税は「唐突」「順序の逆転ダメ」 首相の説明不足を批判,https://topics.smt.docomo.ne.jp/article/fnn/nation/fnn-463081?fm=ranking,自民 二階氏 防衛費増税 唐突 順序 逆転ダメ 首相 説明不足 批判
dmenu,2022-12-23,9,「手かざし治療」グループ主宰の女ら３人逮捕 女性に謝罪強要疑い 兵庫県警,https://topics.smt.docomo.ne.jp/article/sankei/nation/sankei-_west_west_affairs_W5ZWNNIOFJPNXNBTNLTCCM7YAE?fm=ranking,手かざし治療 グループ主宰 女ら３人逮捕 女性 謝罪強要疑い 兵庫県警
dmenu,2022-12-23,10,森喜朗氏「スポンサー決定、私に一任」地検に供述 高橋被告の「よからぬ噂」聞いた,https://topics.smt.docomo.ne.jp/article/yomiuri/nation/20221222-567-OYT1T50248?fm=ranking,森喜朗氏 スポンサー決定 一任 地検 供述 高橋被告 噂
dmenu,2022-12-23,11,山形県に「顕著な大雪に関する気象情報」 気象台発表,https://topics.smt.docomo.ne.jp/article/tenkijp/nation/tenkijp-21118?fm=ranking,山形県 顕著 大雪 気象情報 気象台発表
dmenu,2022-12-23,12,神戸・須磨海岸に男性の変死体 両目尻から出血 兵庫,https://topics.smt.docomo.ne.jp/article/kobe/nation/kobe-20221222037?fm=ranking,神戸 須磨海岸 男性 変死体 目尻 出血 兵庫
dmenu,2022-12-23,13,石川県に「顕著な大雪に関する気象情報」 気象台発表,https://topics.smt.docomo.ne.jp/article/tenkijp/nation/tenkijp-21103?fm=ranking,石川県 顕著 大雪 気象情報 気象台発表
dmenu,2022-12-23,14,きょう23日は暴風雪・暴風に警戒 大雪には25日まで注意が必要な所も,https://topics.smt.docomo.ne.jp/article/tenkijp/nation/tenkijp-21102?fm=ranking,きょう23日 暴風雪 暴風 警戒 大雪 25日 注意 必要
dmenu,2022-12-23,15,上皇さま８９歳に、上皇后さまと穏やかな日々 心不全の病状改善・サッカーＷ杯も話題に,https://topics.smt.docomo.ne.jp/article/yomiuri/nation/20221222-567-OYT1T50231?fm=ranking,上皇さま８９歳 上皇后さま 穏やか 日々 心不全 病状改善 サッカーＷ杯 話題
dmenu,2022-12-23,16,茅ヶ崎刺殺事件 逃走の男（50）を逮捕 神奈川,https://topics.smt.docomo.ne.jp/article/ntv_news24/nation/ntv_news24-2022122201111865?fm=ranking,茅ヶ崎刺殺事件 逃走 男 逮捕 神奈川
dmenu,2022-12-23,17,「うまい棒」会社に罰金10万円 従業員9人に違法な長時間労働,https://topics.smt.docomo.ne.jp/article/kyodo_nor/nation/kyodo_nor-2022122201001379?fm=ranking,棒 会社 罰金10万円 従業員9人 違法 長時間労働
dmenu,2022-12-23,18,トンネル工事現場でコンテナ下敷きに 作業員2人死亡 愛知・新城市,https://topics.smt.docomo.ne.jp/article/ntv_news24/nation/ntv_news24-2022122306347897?fm=ranking,トンネル工事現場 コンテナ下敷き 作業員2人死亡 愛知 新城市
dmenu,2022-12-23,19,容疑者の自殺で捜査終結 直子姉ちゃんに「何の報告もできない」,https://topics.smt.docomo.ne.jp/article/asahi/nation/ASQDQ3S8MQDPPTIL015?fm=ranking,容疑者 自殺 捜査終結 直子姉ちゃん 報告
dmenu,2022-12-23,20,「駅まで送って」20代の女性研修医が救急車をタクシー代わりに 救急隊が拒否するも 急いだ理由は友人と食事のため,https://topics.smt.docomo.ne.jp/article/fnn/nation/fnn-462527?fm=ranking,駅 20代 女性研修医 救急車 タクシー代わり 救急隊 拒否 理由 友人 食事
